epoch,train_loss,val_loss_1,psnr_1,ssim_1,val_loss_2,psnr_2,ssim_2,val_loss_3,psnr_3,ssim_3,val_loss_4,psnr_4,ssim_4,lr
15,17.356190488815308,6.068696975708008,31.032030265957513,0.880841632518699,7.959280300140381,29.203297975603938,0.8329221168924009,9.605513000488282,27.660978488568013,0.7929479351824196,11.099741172790527,26.412757454844716,0.7591664198666158,0.0001
16,17.620871017456054,5.685565567016601,31.258986186866473,0.8811061235720274,7.5491715431213375,29.434795089104068,0.8334772143740559,9.255866622924804,27.812756411108428,0.7934001755180938,10.795439720153809,26.543536419217453,0.7607362736954192,0.0001
17,17.095885743141174,5.765942573547363,31.26075891991396,0.8811746453670783,7.626581859588623,29.412559133422697,0.8326806722867642,9.294503974914551,27.82523685345018,0.7942934562398879,10.892571067810058,26.5458035391536,0.7602966660943684,0.0001
18,17.188429077148438,5.801323127746582,31.2623924257987,0.8818666230502095,7.641915893554687,29.43716803499899,0.8342508834746554,9.429458808898925,27.779006531470905,0.7940472570132948,11.029479789733887,26.486144684177987,0.7596601299221097,0.0001
19,17.11004012012482,5.560410213470459,31.338557813987848,0.8838478969070243,7.558229732513428,29.43312717551182,0.8361782281820492,9.274528884887696,27.783589095749836,0.7961912023365717,10.74160394668579,26.525235087197547,0.7639500254867765,0.0001
20,17.077204200744628,5.503455543518067,31.463913388761036,0.8844886132533685,7.462110233306885,29.51822260900793,0.8359046565428189,9.148795318603515,27.87112797304004,0.7965503622420966,10.692149925231934,26.58495720747981,0.7635010706876183,0.0001
21,17.211778829574584,6.4831750869750975,30.793121847855343,0.8819663176638992,8.345085334777831,28.990008642197758,0.8337968914846299,9.9830322265625,27.43790792475196,0.7941266747741702,11.417412376403808,26.201137468415055,0.7612149026770421,0.0001
22,16.900809492111208,5.505551052093506,31.432992642661265,0.8859680077993726,7.460026359558105,29.489440322424958,0.837022969836843,9.10747833251953,27.88421425002439,0.7988426321172406,10.56038236618042,26.626963922404098,0.766931607963562,0.0001
23,16.868285488128663,5.4380847930908205,31.529413388415076,0.8864802965217059,7.412372779846192,29.521229830282003,0.8376742381311638,9.080529403686523,27.887650632677683,0.7986883567835628,10.572168350219727,26.6302845749085,0.7666879543711594,0.0001
24,16.836867769241334,5.410700988769531,31.575478157612615,0.8875358539177268,7.326575756072998,29.613357492419247,0.8391553352699322,9.001834297180176,27.95095183271531,0.799894191792095,10.47470989227295,26.676314395664473,0.7677656963607477,0.0001
25,17.311599288225175,6.1285113334655765,30.973609995074536,0.88448352410444,7.758685874938965,29.27409176086307,0.8373268781796999,9.382587432861328,27.73273650022403,0.7982168646050549,10.884972763061523,26.489529979840533,0.765530133073977,0.0001
26,17.069163734436035,5.382376575469971,31.637513636874274,0.8883027127217653,7.320146179199218,29.63939319567542,0.8399169721690777,9.021943473815918,27.94314046510752,0.8004317080715943,10.502407646179199,26.65489103454625,0.7678949600565048,0.0001
27,16.831120556592943,5.9974085807800295,31.54776862204873,0.8872902535291575,7.701912307739258,29.616215347725177,0.8392063508527616,9.295192337036132,27.957375885506327,0.8002946299931123,10.695561027526855,26.662588713035127,0.7667950748439876,0.0001
28,16.86953828573227,5.498724555969238,31.528520353640722,0.8876361421816068,7.320504570007325,29.612021518181187,0.840101113106855,8.994229507446288,27.943944801091753,0.8014905288429635,10.463326549530029,26.650976415468858,0.7694218600892699,0.0001
29,16.797246245622635,5.296244716644287,31.712653935778928,0.8888597026877891,7.217194938659668,29.694385414208647,0.8410720877621104,8.893589782714844,28.015507756257016,0.8017102340413806,10.35850830078125,26.728552002590778,0.7704317165679961,0.0001
30,16.714794239521026,5.200127077102661,31.76746707950848,0.8895459996282472,7.175234317779541,29.720214525584147,0.8414515857717338,8.925111198425293,28.004637541517543,0.8014012135478208,10.418013381958009,26.719139809966038,0.768398314945664,0.0001
31,16.66969472503662,5.225828313827515,31.73812036378029,0.8893053118301083,7.202583599090576,29.68862091715682,0.8409460818843566,8.923117351531982,27.981158378366086,0.8013713747158693,10.422753810882568,26.696881895853476,0.7694101816543095,0.0001
32,16.68330356478691,5.201979303359986,31.800263635831566,0.890232210567139,7.199420547485351,29.738814275707433,0.8428308767856025,8.906763076782227,27.980834489054608,0.8029179860261383,10.361050891876221,26.699808488534792,0.7710340379532792,0.0001
33,16.694841786623,5.286622428894043,31.779658876988503,0.8900445201974849,7.163733768463135,29.746017066458933,0.8409883747964505,8.871722316741943,28.014761870345893,0.8019705798429115,10.395542240142822,26.723094701463122,0.7704259342199498,0.0001
34,16.616785647392273,5.387326240539551,31.844535959312395,0.8909525707747376,7.271683597564698,29.800186131954206,0.8441942404536977,8.962132167816161,28.03932729205717,0.8037658788106972,10.41512098312378,26.723076524025213,0.7716397231455548,0.0001
35,16.534050940275193,5.428982353210449,31.689992923840215,0.8903746988498294,7.345314788818359,29.64645588143917,0.8429175569476213,9.02847728729248,27.939576766108086,0.8035014916037306,10.500557899475098,26.638181577494187,0.7720493244277875,0.0001
36,16.38785235095024,5.319463729858398,31.945241591391095,0.8914065449332311,7.175544166564942,29.847202711149503,0.8432393526864794,8.813476371765137,28.1385582593001,0.8048786601209009,10.287156009674073,26.807036221181114,0.7727240934004053,0.0001
37,16.485681262731553,5.104244184494019,31.923547217559456,0.8920060960454027,7.070159816741944,29.81168816627129,0.8442544502652837,8.73306770324707,28.07083378111448,0.8047576044762348,10.210329818725587,26.779114673670723,0.7732497578506596,0.0001
38,16.459961418628694,5.386364936828613,31.679759672593327,0.8922860747966462,7.26030158996582,29.673065797586354,0.8440295674236857,8.926402187347412,27.938928208936158,0.8041202228229626,10.418967247009277,26.633304211452128,0.7723201418198082,0.0001
39,16.408435106039047,5.311113929748535,31.870879270754966,0.892922839209714,7.244618320465088,29.757074059563244,0.8445403032954951,8.952932739257813,28.046609930320706,0.8050410539753632,10.436615943908691,26.762028007736156,0.7740890871164814,0.0001
40,16.372025112628936,5.304163074493408,31.78956885883769,0.8915728257983367,7.20485668182373,29.730641361690505,0.8433941315067479,8.875190353393554,28.038751115164125,0.8047121124725857,10.333457756042481,26.775765024458895,0.7746755107321659,0.0001
41,16.371321739673615,5.1511293888092045,31.918990347901392,0.8920515778257331,7.069269466400146,29.841891916255623,0.8450794541299109,8.718089866638184,28.11844293169296,0.806244687184965,10.193187522888184,26.81344021137108,0.7747364309452107,0.0001
42,16.34931421518326,5.337565517425537,31.961241405033878,0.8924741594574271,7.248252964019775,29.809020469356398,0.8437015613524294,8.854392051696777,28.091840376319254,0.805015440603456,10.298219871520995,26.805735782732704,0.7731116542350793,0.0001
43,16.317053817272186,5.024123001098633,32.0062738637766,0.8926483331825142,6.983752346038818,29.875731692261798,0.844554182743182,8.67956895828247,28.135571816291197,0.8058325195658084,10.124910163879395,26.849275705510802,0.7753486604301073,0.0001
44,16.369282563686372,5.079220390319824,32.00151301187476,0.892386278469251,7.039651393890381,29.86405879515662,0.8443269779107279,8.698589515686034,28.14669107681518,0.8062958667796538,10.142444133758545,26.85236044326179,0.775490417896999,0.0001
45,16.337357900619505,5.504993343353272,31.67795321645308,0.8922707192816157,7.314497661590576,29.658623051281655,0.8447257895144558,9.021531677246093,27.93178328180137,0.8059348936652506,10.503837203979492,26.621220309953934,0.775399068625551,0.0001
46,16.289636366844178,5.004311752319336,32.05917978279474,0.8928753153094269,6.995947170257568,29.88938792603925,0.844153257657457,8.66040496826172,28.14555865787729,0.8058305595383217,10.157011985778809,26.830705860236918,0.7749669799155703,0.0001
47,16.22134053850174,5.1459142684936525,31.933242257769244,0.8929994971423104,7.051805400848389,29.848797627021575,0.8450781035648547,8.690054321289063,28.138367616756874,0.8067563175238952,10.127516937255859,26.845787083096504,0.7759896237527607,0.0001
48,16.18232210326195,5.225660514831543,31.88291007929388,0.8933201151844609,7.0919726371765135,29.786355453028,0.8438828325172025,8.771944618225097,28.0415506582709,0.8043567632921274,10.208294296264649,26.754709052932366,0.7735752090695316,0.0001
49,16.184309438467025,5.119225978851318,31.981407081249763,0.8919763848484561,7.058345699310303,29.871364155957586,0.844303490873135,8.698003673553467,28.16683662080637,0.8060066893370482,10.146689891815186,26.859798035305545,0.7745851599737767,0.0001
50,16.22553018498421,5.7350743293762205,31.528335657406863,0.8928534095107954,7.52957706451416,29.552369905631753,0.8436990570762264,9.09461669921875,27.90851121284615,0.8053400124079519,10.457436752319335,26.68114830246831,0.7750374137402389,0.0001
51,16.096268322229385,5.079419660568237,31.991779567374003,0.8931233419743618,7.012372016906738,29.899133671457555,0.8455859226442545,8.661940479278565,28.157297742091096,0.8075881946082066,10.128100204467774,26.85831895871994,0.7765392849163129,0.0001
52,16.004042824029924,5.218502807617187,32.04559682426981,0.893242200142047,7.116727066040039,29.89833984384047,0.8447815969487669,8.755616378784179,28.1676339821309,0.806487654262629,10.164387321472168,26.892602504245197,0.7762837705414665,0.0001
53,16.26628085041046,5.089523029327393,31.974933604030618,0.893286030780198,7.010509204864502,29.85092737017947,0.8459060822568928,8.660346984863281,28.124941525456347,0.8074469723316533,10.094415092468262,26.82511590200422,0.7774006421225191,0.0001
54,16.25962973976135,5.031458473205566,32.03560658968304,0.8928736307129308,6.978226089477539,29.881367337622926,0.844711764378812,8.621575260162354,28.153667911009723,0.8064327974980475,10.0146803855896,26.89297684825553,0.776753074080488,0.0001
55,16.070741704702378,5.111883354187012,31.987244157511213,0.8932793658721888,7.0559916496276855,29.883568152938103,0.845393841105739,8.69783525466919,28.18244520396063,0.8073711913015357,10.138570404052734,26.8956947902872,0.7767942424200609,0.0001
56,16.179544774532317,5.648153305053711,31.589851501812053,0.8931610519358484,7.39770097732544,29.58792778168468,0.844969409293773,8.958804035186768,27.949066452825328,0.8059903104440067,10.409293365478515,26.684593816789345,0.774557656619534,0.0001
57,16.109573698043825,5.0381772994995115,31.987258208038618,0.8919577354873717,6.980909633636474,29.91195874484862,0.845066334122685,8.618295860290527,28.189327876745153,0.8067773255403499,10.066391563415527,26.917385090059433,0.7759945592380861,0.0001
58,16.180118131399155,5.109031915664673,31.953109218686002,0.8925479748580152,7.046233463287353,29.817914838804597,0.844309208284354,8.665261459350585,28.113341328935338,0.8054625883943203,10.096148014068604,26.845844283304707,0.7747265391219035,0.0001
59,16.04967779135704,5.094917631149292,31.956418524967972,0.8924472231262554,7.0139235496521,29.86118371124966,0.8452129071893768,8.621897983551026,28.18597366365758,0.8077767406554541,10.090514183044434,26.88631244284797,0.7771439971300589,0.0001
60,16.083976590156556,5.119058418273926,31.97825802882652,0.8935719722266086,7.0434307098388675,29.87363623764615,0.8456149050526596,8.69191083908081,28.12993291681905,0.8066776534425643,10.073705863952636,26.86905408165443,0.776317421267583,0.0001
61,15.955496510982513,5.110643672943115,32.0341084032665,0.8945305377982032,7.01855993270874,29.874576294667698,0.8465859482100513,8.677041244506835,28.14242538939974,0.8084256861678542,10.14226188659668,26.835328767041595,0.777851234777263,0.0001
62,16.01612354683876,5.065211439132691,32.12274190536701,0.8946434458813142,6.988364219665527,29.937618658138085,0.8463278822021273,8.631781768798827,28.184694584067813,0.807878726320693,10.04303674697876,26.901127439504915,0.7775516284263582,0.0001
63,16.031583090543748,5.181288528442383,31.826515454819553,0.8938007801282689,7.05984525680542,29.772635202857003,0.8454786275220976,8.649100303649902,28.114087099755796,0.8078271947093858,10.093397903442384,26.837310451419434,0.7770339414526692,0.0001
64,15.99004507112503,5.000299644470215,32.082298910615975,0.8934843164207301,6.954405879974365,29.916832666752793,0.8457199955279433,8.592058563232422,28.190610900307917,0.8076979897086669,10.058394145965575,26.890066872634,0.7771570347554138,0.0001
65,16.002555315494536,5.048381805419922,31.979867898087626,0.8932821830500819,6.972969913482666,29.88600210149466,0.8454697575940365,8.580961227416992,28.187858227241414,0.8077076409942443,10.002925968170166,26.907890764213114,0.7775196780292686,0.0001
66,15.987440943717957,4.997552919387817,32.099419671086295,0.8940912858431013,6.957367610931397,29.903832957885772,0.845058187499137,8.578305912017822,28.19124565061341,0.8074764943987975,9.985795974731445,26.901889720646032,0.7770133898446316,0.0001
67,15.948917715072632,5.040062093734742,32.04963596669633,0.893808984194006,6.977379608154297,29.905959204193145,0.8452251010927372,8.56465549468994,28.181604956060056,0.8068406856983505,9.964668560028077,26.891952289834546,0.7770687950010015,0.0001
68,15.872435561180115,4.942060947418213,32.09581953733516,0.8949151449626778,6.935566329956055,29.93584454401551,0.8470676682426784,8.618853664398193,28.188389076391765,0.8083495067766563,10.06608543395996,26.902560359346786,0.7789295412773459,0.0001
69,16.011130308389664,5.046525478363037,32.11705090445648,0.8948495172528051,6.94752721786499,29.942366351707665,0.8467678830421324,8.546431922912598,28.20943002058603,0.808456545754292,9.941314315795898,26.926990775419075,0.7788702077378008,0.0001
70,15.974820792198182,5.126595163345337,31.935708882583555,0.8939162786690332,7.014720726013183,29.83819047325037,0.8461796733733804,8.63503646850586,28.14017019650933,0.8077525818907603,10.035664081573486,26.870759937664037,0.7778085345322362,0.0001
71,15.97930094075203,5.016391706466675,32.11476099686923,0.8943413218796739,6.956708812713623,29.94475809863576,0.846114516082787,8.550470066070556,28.231563672957673,0.8086376825384571,9.931685829162598,26.966510256433935,0.779658363843165,0.0001
72,15.8715453312397,5.069420337677002,32.109845687285194,0.8938040146521367,7.023015689849854,29.906298613784077,0.8451744827152634,8.636360549926758,28.228510974929257,0.8080615824717169,10.101220607757568,26.92840743388971,0.77786211931314,0.0001
73,15.905206757307052,5.062881994247436,32.03822533566073,0.894804292855723,6.966922760009766,29.923625271129197,0.846978545059421,8.563981533050537,28.21950005387124,0.8090200820518099,9.951880168914794,26.96240568136102,0.779347507621767,0.0001
74,15.80739962387085,5.0443503856658936,32.081272234396025,0.8944552627547185,7.045232963562012,29.8571088938084,0.8453898845734443,8.6805926322937,28.149722677154735,0.8077382297970411,10.158844089508056,26.85974043843023,0.776993058811991,0.0001
75,15.852907083272934,5.145324468612671,32.00263464902636,0.893782004143981,7.025030136108398,29.888981781903517,0.8459335053870249,8.64051694869995,28.164383924491183,0.8077956232822434,10.01238193511963,26.912825335093384,0.7789457425395628,0.0001
76,15.827418604850768,4.980342626571655,32.12061329111707,0.8949943377006934,6.919436740875244,29.943924076517327,0.8464779819722776,8.535239982604981,28.23011615000754,0.8088974753068736,9.905952453613281,26.977781764986837,0.7798048425210015,0.0001
77,15.879215287923813,5.09500937461853,32.102322730002,0.894031011973512,6.988615322113037,29.94664153387128,0.8467363443619866,8.577889537811279,28.23952568009654,0.8084819972860563,9.978577899932862,26.981489882052347,0.7787322021285107,0.0001
78,15.93642001771927,5.049466800689697,32.06139633032645,0.8946358480032621,6.970425987243653,29.917824670671763,0.846877826283087,8.561612510681153,28.205477159514935,0.8088851072122514,9.927257633209228,26.948163239742193,0.7796104287513442,0.0001
79,15.765655911445618,4.974340963363647,32.10665753595421,0.8943875254310235,6.942889404296875,29.939025547808093,0.8469955910044362,8.588614654541015,28.20218497118227,0.8085127538809997,9.99462947845459,26.940483343132332,0.7794481060577071,0.0001
80,15.78008675122261,4.917076683044433,32.13100192070704,0.8952499369140071,6.916649055480957,29.945034225787982,0.8475147337257706,8.565205001831055,28.20428013388814,0.8092754280993957,9.976317977905273,26.95557479077872,0.7801374204159772,0.0001
81,15.783367856740952,5.173910188674927,32.019402226073986,0.8934728002555629,7.0421727180480955,29.87238424564897,0.8456176647009663,8.599261665344239,28.184583015695672,0.8080104820217701,9.978345394134521,26.94634211721283,0.7787650756256752,0.0001
82,15.728402779579163,4.907621765136719,32.16094160521443,0.8952256492276083,6.904400825500488,29.94229219773348,0.8471866847750189,8.52801971435547,28.216586307437478,0.8093197790570636,9.933718872070312,26.94998002394941,0.779705620801008,0.0001
83,15.899410853385925,5.261859321594239,31.914236298193156,0.8934870847296164,7.087380218505859,29.845498254350435,0.8458589902130941,8.60802993774414,28.17012256386148,0.8079713987256213,9.947682952880859,26.90839593521877,0.7787524116668361,0.0001
84,15.792065784215927,4.892618703842163,32.18286498806,0.8951096334604861,6.865435981750489,29.985927382401304,0.8472101790685906,8.492439079284669,28.234381633608688,0.8092243685653294,9.861379814147949,26.972422927429232,0.7802678819868596,0.0001
85,15.869821791887283,4.94874849319458,32.188883806841176,0.8952886674195405,6.900368118286133,30.000644529260892,0.8473469781692404,8.52277069091797,28.255056862033108,0.809259889413936,9.922851848602296,26.992055239943454,0.7800524209804223,0.0001
86,15.709927785873413,5.04540753364563,32.081170220765856,0.8946376546647615,6.988125610351562,29.922972480456405,0.8466542643649557,8.608700942993163,28.195781927376864,0.8089414431994999,10.01715145111084,26.9305285390348,0.779547051495313,0.0001
87,15.775652454853057,5.058595514297485,32.17491172341407,0.8947745918890186,6.972945308685302,29.962722124379162,0.8465500647216802,8.539427757263184,28.26566913448915,0.8092443681003129,9.916788959503174,27.004461715873326,0.7803166676111657,0.0001
88,15.831022152662277,4.992383432388306,32.111506743034006,0.8949656512243136,6.915385627746582,29.93816899612432,0.8470662518211732,8.538677787780761,28.227649746732048,0.809562844796994,9.93412675857544,26.943207375154522,0.7800935247777836,0.0001
89,15.890766214847565,4.86941614151001,32.210361262672436,0.8953041191259755,6.851196002960205,29.989357976219782,0.8478014904156748,8.458550930023193,28.236978089193478,0.80975137188231,9.842148780822754,27.003668449627327,0.78132955648049,0.0001
90,15.771209611654282,4.955437660217285,32.13986173889299,0.8946905895955208,6.94267463684082,29.93948375513684,0.8462555661403937,8.53987455368042,28.220003878380215,0.808135261684626,9.863380622863769,26.98205789783243,0.7799868665612679,0.0001
91,15.762018496513367,5.187986421585083,32.035803573106946,0.8933231719068668,7.046041107177734,29.911754682958133,0.8461935949024977,8.59034366607666,28.229193164760197,0.8084570098517798,9.956640625,26.959603628188734,0.7786387484557076,0.0001
92,15.755136451721192,5.088477230072021,32.19320603558038,0.8948544977064852,6.9971283912658695,29.984461279513823,0.8472230348260856,8.57139549255371,28.265846834300095,0.8091842835416255,9.933243370056152,26.98994318292203,0.7800601635197031,0.0001
93,15.606838546991348,4.9036815643310545,32.17764731002794,0.8953805917938912,6.883054637908936,29.952923979898628,0.8471071636074015,8.479410743713379,28.24000849337792,0.8096539928133236,9.887943363189697,26.9748238483737,0.780488370542103,0.0001
94,15.801250730037689,4.946120548248291,32.09861715412511,0.8945652726652298,6.911468029022217,29.904046200967247,0.8466709428363262,8.4992826461792,28.221068660324864,0.8092972965759767,9.892655277252198,26.9555650009715,0.7801202220853457,0.0001
95,15.770116632699967,4.9646568775177,32.214714622938914,0.8956170504929586,6.878042793273925,29.978778956752627,0.8474619960405025,8.465675926208496,28.27303990065287,0.8101488572816017,9.904833984375,26.973724548908546,0.7805156226536065,0.0001
96,15.750207904100417,4.932459306716919,32.192784867308205,0.8953966751211981,6.900958156585693,29.952061960048308,0.8467198168342849,8.538756370544434,28.23433106397029,0.8083705432521766,10.014043235778809,26.944034234849944,0.7786770848459474,0.0001
97,15.726631452083588,5.061857271194458,32.147837846781016,0.8950107711794469,6.935586071014404,29.96006654836347,0.8472210155241676,8.509256744384766,28.2205022859252,0.8088794721585357,9.872891616821288,26.948620153039275,0.7797106531352239,0.0001
98,15.737938101291656,4.950298500061035,32.116150327090914,0.894750830343811,6.899737167358398,29.933566248521913,0.8474430995407458,8.464936256408691,28.247507039550875,0.8098007534052132,9.865823745727539,26.961593425362445,0.7800972418942463,0.0001
99,15.719598687887192,4.91226019859314,32.21300755983158,0.8956069506380855,6.869717693328857,29.97079404048669,0.8477465933327583,8.450016689300536,28.25929579394296,0.8099661355483685,9.825047969818115,26.988694651199392,0.7808723599133145,0.0001
100,15.650261305570602,4.925008821487427,32.199416579209256,0.895535674300401,6.873023414611817,29.999209845774097,0.8480077450813207,8.48920555114746,28.26588082032107,0.8099707173831204,9.889830207824707,26.990666149372554,0.7806493071447186,0.0001
101,15.78124269914627,4.914683628082275,32.200589683933266,0.8952974328802235,6.882694149017334,29.981247777379895,0.8469815767121407,8.483176040649415,28.26734886562725,0.8094681276601721,9.891620254516601,26.98013586857163,0.7796030104175182,0.0001
102,15.608089233636855,4.829973983764648,32.309933963232695,0.8959239522463905,6.81109619140625,30.030348980024417,0.8477563799696599,8.42648525238037,28.285432832231113,0.8103265214533766,9.847442054748536,27.003658054082727,0.7809556342841351,0.0001
103,15.643942811012268,5.01849889755249,32.21873613048528,0.8959675031955792,6.930254745483398,30.004479315819616,0.8485369675058954,8.516396522521973,28.246739476586498,0.8107349420083019,9.908894920349121,26.968530450024634,0.7807297584618583,0.0001
104,15.664348892927169,4.879486799240112,32.249017319224606,0.8953885633173968,6.829162693023681,30.03118004403806,0.8475642700251693,8.445532321929932,28.280166974806566,0.8102665742208641,9.850159645080566,26.994270608327714,0.7807343196257263,0.0001
105,15.713738137006759,4.9713719367980955,32.12597710334312,0.895244956592024,6.906783390045166,29.958914016377086,0.8471693380272974,8.506991195678712,28.248883657661658,0.8100290401469129,9.88769359588623,26.991037609814146,0.7808743486726629,0.0001
106,15.82568893122673,4.931083679199219,32.18283733314025,0.8956466321278332,6.872918319702149,29.98811362307479,0.8476844097666458,8.471238327026366,28.26428925099537,0.8098687448229331,9.852725505828857,27.00030834770003,0.7802914887101371,0.0001
107,15.68398917388916,4.957403755187988,32.18116883388942,0.8959325461989461,6.899791049957275,29.960421820847312,0.8474164944107485,8.542730140686036,28.214412321672143,0.809527796343048,9.95223388671875,26.94020597807279,0.7805408454923433,0.0001
108,15.658326854228973,5.071471405029297,32.09985347536626,0.89520119869652,6.919606876373291,29.97602330310275,0.8479616629140789,8.520232963562012,28.235098950694795,0.8099272558247822,9.86988525390625,26.99509198865842,0.7808547875466363,0.0001
109,15.626771811485291,4.893904447555542,32.209049826909585,0.8959525861576573,6.8564173698425295,30.007784915338277,0.8482176614930094,8.449723815917968,28.273548871140292,0.8105403706043409,9.814026069641113,27.01465328846536,0.781074239849217,0.0001
110,15.629579662322998,4.99601674079895,32.18612100597975,0.8956987844963094,6.916444110870361,29.96626284334228,0.847956812035273,8.536231422424317,28.225248395011544,0.8098765499605426,9.918279933929444,26.975983966379793,0.7805214491341681,0.0001
111,15.70119502568245,4.866040325164795,32.25153856840994,0.8956407070245666,6.885781383514404,29.96181601719145,0.8466325452649495,8.47373342514038,28.241805051513516,0.8088185819216959,9.857921409606934,26.98167645965764,0.7798574495125467,0.0001
112,15.644634023427963,4.842212295532226,32.26869196312377,0.8960542113765282,6.839415073394775,30.026490838561017,0.848145702997045,8.461921787261963,28.26502294302636,0.8101313431004133,9.882035636901856,26.972620190277826,0.7801881886387817,0.0001
113,15.599086650133133,4.90888237953186,32.29740280284051,0.8965082671302843,6.858586692810059,30.036131407444305,0.8482550174512407,8.445228576660156,28.285881281461478,0.8102588851009381,9.843217658996583,27.016613004211944,0.7808027117970973,0.0001
114,15.673398208141327,5.0714723587036135,32.164554522403556,0.8955217074835211,6.96420841217041,29.9632853524211,0.8473199900543793,8.553699207305907,28.246542998216825,0.8099109186109829,9.921541118621827,26.97670995077461,0.7810257303588177,0.0001
115,15.625913221359253,4.828018856048584,32.31263348036499,0.8962103236683665,6.789112758636475,30.066470961244626,0.8486509051698359,8.406412410736085,28.293686383775757,0.8108365756443876,9.788526058197021,27.015548330224583,0.7814043323178939,0.0001
116,15.70252743411064,4.869794178009033,32.22903150362996,0.8955848484586122,6.886486530303955,29.969076139018977,0.8470936777408268,8.572001838684082,28.229732335196633,0.8086884179760052,10.034329605102538,26.931340687666005,0.7779412947025863,0.0001
117,15.647986502170562,4.88483829498291,32.298152418561685,0.8962675351561217,6.85183162689209,30.02971485366852,0.8485105369889572,8.440653610229493,28.296338182999627,0.8105631517706108,9.824988746643067,27.017776364577674,0.7813682317219147,0.0001
118,15.700300555229187,4.831467390060425,32.26206238652694,0.8956982618319778,6.79225378036499,30.048505966832284,0.8483782754406194,8.417302703857422,28.272633095396714,0.8102629936397496,9.791096496582032,27.003288773984867,0.7811183366399845,0.0001
119,15.474145980834962,4.865209484100342,32.22011307278039,0.8956145049604173,6.8504640579223635,30.021087126133136,0.8483086188785594,8.441495418548584,28.29066721594298,0.8105979825845285,9.808366012573241,27.044564927170445,0.7820982133885345,0.0001
120,15.654027749538422,4.8309163570404055,32.31522819642376,0.8966478846938362,6.822703266143799,30.016443945370163,0.848370928704379,8.40705223083496,28.277110899548973,0.8104937549083706,9.801728630065918,27.01131840006658,0.7806031722181249,0.0001
