epoch,train_loss,val_loss_MN,psnr_MN,ssim_MN,val_loss_M,psnr_M,val_loss_N,psnr_N,ssim_N,lr
1,0.06902089050412177,0.03949879743158817,25.4171968264041,25.4171968264041,0.06594951003789902,21.520578720562355,0.041598467901349065,24.859377066734545,24.859377066734545,0.0001
2,0.03750955219566822,0.032108187675476074,26.86001552750077,26.86001552750077,0.07646611630916596,20.264537234553167,0.03473421111702919,26.01449684670636,26.01449684670636,0.0001
3,0.03486358767002821,0.030465013906359674,27.245740847030685,27.245740847030685,0.08315271735191346,19.551848791218312,0.033047736063599585,26.33899427723788,26.33899427723788,0.0001
4,0.03346611060202122,0.029221371188759802,27.50675044298429,27.50675044298429,0.08462407141923904,19.39094678260367,0.032281062379479405,26.48017517549938,26.48017517549938,0.0001
5,0.03286363065242767,0.03200880251824856,27.219323714037934,27.219323714037934,0.08972766846418381,18.909043230414834,0.03473413623869419,26.31672041743214,26.31672041743214,0.0001
6,0.032292668871581554,0.027569907903671264,27.899937889218144,27.899937889218144,0.08860367089509964,18.9710630129055,0.03149762898683548,26.683303045535894,26.683303045535894,0.0001
7,0.0314082348421216,0.026101938635110854,28.22433908044109,28.22433908044109,0.09200659543275833,18.659397164949905,0.030142427980899812,26.923098500819982,26.923098500819982,0.0001
8,0.03100971434265375,0.025998942926526068,28.320214556782076,28.320214556782076,0.09531825482845306,18.359910247514463,0.029885665327310563,27.0232463419633,27.0232463419633,0.0001
9,0.031169838219881056,0.025408030301332474,28.4518271531093,28.4518271531093,0.0969529926776886,18.233469996987907,0.029301221668720245,27.132891015695456,27.132891015695456,0.0001
10,0.03030339030921459,0.02516549676656723,28.49389867242406,28.49389867242406,0.09970993101596833,17.98332305637677,0.029252306371927262,27.146436179407157,27.146436179407157,0.0001
11,0.030306428983807563,0.024663081392645836,28.603920216567975,28.603920216567975,0.09925095587968827,17.99198219545993,0.029493459314107896,27.10708635603321,27.10708635603321,0.0001
12,0.02993618645519018,0.02458203360438347,28.677883789158784,28.677883789158784,0.10255638509988785,17.72691839210416,0.029355374351143836,27.16314200490484,27.16314200490484,0.0001
13,0.029751999221742154,0.024092449992895126,28.758359502220106,28.758359502220106,0.10227641761302948,17.746270907375653,0.028955503180623055,27.206785054512427,27.206785054512427,0.0001
14,0.029727428399026395,0.02370976284146309,28.82412236131492,28.82412236131492,0.10293324291706085,17.69760361247238,0.028713453188538553,27.251715989014976,27.251715989014976,0.0001
15,0.029810837231576442,0.024488159269094468,28.752568765139507,28.752568765139507,0.10380008816719055,17.582995283625877,0.029743716493248938,27.138263707445198,27.138263707445198,0.0001
16,0.030025025621056557,0.02346203103661537,28.923325470672545,28.923325470672545,0.10459900200366974,17.57913305535829,0.02855391502380371,27.27961938958264,27.27961938958264,0.0001
17,0.029795077279210092,0.024361778423190115,28.83811207877242,28.83811207877242,0.10439949780702591,17.53331855458486,0.029726775735616683,27.189061689281907,27.189061689281907,0.0001
18,0.030046831876039504,0.023157185688614846,29.044265947608256,29.044265947608256,0.10793262720108032,17.304817194829077,0.02844475656747818,27.345059933749923,27.345059933749923,0.0001
19,0.029309391357004642,0.023245664685964583,29.04784431559247,29.04784431559247,0.10730641335248947,17.353527425537617,0.02855992428958416,27.32452428136697,27.32452428136697,0.0001
20,0.029024441257119178,0.02287762500345707,29.16512958431319,29.16512958431319,0.10900899320840836,17.253532181640008,0.02820020392537117,27.41142722330998,27.41142722330998,0.0001
21,0.02934813018888235,0.022706354036927223,29.161165924419088,29.161165924419088,0.10672357380390167,17.39389709887064,0.028491484746336938,27.31653909615178,27.31653909615178,0.0001
22,0.028801279179751872,0.02245749719440937,29.19557277446424,29.19557277446424,0.10910405367612838,17.232772197393437,0.028397470712661743,27.31637405778104,27.31637405778104,0.0001
23,0.028991681031882762,0.022408458217978478,29.21720587503565,29.21720587503565,0.10932843834161758,17.21586048101853,0.028267620131373405,27.374216123054413,27.374216123054413,0.0001
24,0.02869090984016657,0.02249126248061657,29.261105104897972,29.261105104897972,0.11061399281024933,17.127091147044617,0.028248043730854988,27.415321990628286,27.415321990628286,0.0001
