epoch,train_loss,val_loss,psnr,ssim,lr
1,0.1134226811490953,0.06386074870824814,21.930682583602152,0.6559404390767074,0.0001
2,0.051628240551799535,0.0525100190192461,23.184152329907995,0.7059241236476063,0.0001
3,0.042009523110464214,0.035664457082748416,26.01970087653931,0.7460856535155214,0.0001
4,0.03799141027033329,0.03366711176931858,26.430085859765448,0.7612640018038653,0.0001
5,0.03657092652283609,0.034332139790058135,26.462948088124268,0.7670602613540426,0.0001
6,0.03490619282238185,0.03250388279557228,26.758806324047832,0.7726520063571102,0.0001
7,0.03439369481988251,0.030581843480467795,27.043956278351782,0.782138168739428,0.0001
8,0.034345921436324714,0.02979295253753662,27.183625533437976,0.7859739920975206,0.0001
9,0.03374863816425204,0.0294525183737278,27.28078263288038,0.787886713136146,0.0001
10,0.03352262942120433,0.03055479787290096,27.190694933642693,0.791655024327482,0.0001
11,0.032896387474611405,0.027936026081442834,27.618005045899757,0.7986378127958326,0.0001
12,0.032265319591388106,0.027995018661022185,27.707369918394022,0.8015864788493833,0.0001
13,0.03243741253390908,0.02734518013894558,27.810515871648,0.8072944664511331,0.0001
14,0.031327862180769446,0.02633780278265476,28.052715779592813,0.8151213030750512,0.0001
15,0.0314245299808681,0.025675234943628313,28.169984707329668,0.8169698595517604,0.0001
16,0.031024355087429286,0.02531513459980488,28.260295587515067,0.8203504114032454,0.0001
17,0.030990077080205083,0.025168130919337273,28.31834203466143,0.8228918723004914,0.0001
18,0.03099512471817434,0.025105024874210357,28.362806250728124,0.8236863393570317,0.0001
19,0.03047744059935212,0.024804741516709326,28.477959366340933,0.8263766976205315,0.0001
20,0.03036926478147507,0.02447071336209774,28.544659181672237,0.8292222304111687,0.0001
21,0.029888412952423095,0.025098248198628426,28.467025496992857,0.8266681771242667,0.0001
22,0.03004948436282575,0.024300839751958847,28.608230509315753,0.828749053455366,0.0001
23,0.02990484225563705,0.02484847977757454,28.536687336252935,0.8275942569236889,0.0001
24,0.030091491639614106,0.023921889439225196,28.693693154443025,0.8319400683623112,0.0001
25,0.029739775471389295,0.0240719772875309,28.685646730682492,0.8333625330431168,0.0001
26,0.029609560081735254,0.023857737332582472,28.71737501280009,0.8325229921922425,0.0001
27,0.029780518347397446,0.024487780779600142,28.665717893321222,0.8316443841406667,0.0001
28,0.02954185888171196,0.02431957684457302,28.729637512391804,0.8375969295645163,0.0001
29,0.029410536140203475,0.0229271125048399,28.876213627852273,0.837102584071587,0.0001
30,0.02960714156739414,0.023330648243427277,28.88319950477768,0.8374379502677817,0.0001
31,0.029158241003751754,0.023481856659054758,28.863976190524056,0.8370035057883506,0.0001
32,0.02900904997251928,0.023909642919898035,28.81808076995684,0.8375388457275121,0.0001
33,0.029094974119216202,0.022573987394571303,29.007895606373616,0.8396669518123338,0.0001
34,0.02946406399831176,0.023045021668076517,28.924423109204987,0.8360371014280515,0.0001
35,0.029109151549637318,0.022350296005606653,29.072918830002585,0.8412866415009722,0.0001
36,0.029153828527778387,0.02257438413798809,29.070171675789545,0.8409658569266221,0.0001
37,0.02899421184323728,0.022489262372255327,29.050774060647587,0.8419219292535065,0.0001
38,0.02895670129917562,0.023217911645770074,28.96126898393326,0.8414625020162892,0.0001
39,0.028881202237680554,0.023061476275324823,28.99157015425659,0.8408202504606841,0.0001
40,0.029353879485279323,0.02210817039012909,29.157992322847928,0.8441935102369774,0.0001
41,0.02884070508182049,0.022218703106045724,29.172262894598088,0.8437181978326246,0.0001
42,0.028627386400476098,0.02192135192453861,29.199083132597274,0.8446648225854064,0.0001
43,0.029041219586506486,0.022021428868174552,29.215956387289502,0.845673122512793,0.0001
44,0.028520883936434985,0.022628365829586983,29.13963820777156,0.8441646742378159,0.0001
45,0.029094115747138858,0.021954425424337388,29.247014646399748,0.8459419786278856,0.0001
46,0.028711307672783733,0.021900708973407745,29.268500590626722,0.8461351746330573,0.0001
47,0.028508777571842073,0.021654627099633218,29.304500318611254,0.8463009721923562,0.0001
48,0.028692404627799987,0.021908985450863838,29.284000079611197,0.8444851875262905,0.0001
49,0.028519685156643392,0.02189570814371109,29.295990712604322,0.8469926378085733,0.0001
50,0.028476117458194495,0.02199197858572006,29.290065737064033,0.8479508182136115,0.0001
51,0.028587727625854313,0.02213127799332142,29.253674996090353,0.8442989083566885,0.0001
52,0.028184222979471086,0.022065480053424836,29.28947649487601,0.8483191512081337,0.0001
53,0.02838999475352466,0.021486203372478484,29.34621275396425,0.8483575780723449,0.0001
54,0.027973463069647552,0.02124210391193628,29.44826803898683,0.8499739173196053,0.0001
55,0.028888576021417974,0.023858452588319777,29.036676730004537,0.8467539238104063,0.0001
56,0.02846488737501204,0.02158793993294239,29.390985165714646,0.8480572928378767,0.0001
57,0.02801515318453312,0.02151733934879303,29.403315723155327,0.8491117613257178,0.0001
58,0.028590942351147532,0.022773073241114616,29.218366331680766,0.8492570773582908,0.0001
59,0.028755621928721668,0.02142746262252331,29.44509555245191,0.8501655234652059,0.0001
60,0.027944446252658964,0.020998750999569892,29.497859016714575,0.8507612800384534,0.0001
61,0.028480557342991233,0.02134868539869785,29.46464357663199,0.8507048093546956,0.0001
62,0.028355701956897975,0.021074698865413667,29.525519480358618,0.8513619389066355,0.0001
63,0.028650564942508935,0.02146662026643753,29.46490579704283,0.8512629511724757,0.0001
64,0.028088092664256693,0.02115485444664955,29.480576596750858,0.8516036706920469,0.0001
65,0.02800979065708816,0.02103242836892605,29.499885891555103,0.8504488363887189,0.0001
66,0.028275979980826378,0.021088100224733352,29.521059235459397,0.8508879306453508,0.0001
67,0.027925005154684185,0.021368247643113136,29.527215841134666,0.8520882717889595,0.0001
68,0.028041848726570607,0.0209384273737669,29.543884948814764,0.8518453870787562,0.0001
69,0.028028350602835417,0.020853501930832862,29.554619589182437,0.8518799631249466,0.0001
70,0.027766333147883415,0.020825570076704027,29.610902880476896,0.8528444259244947,0.0001
71,0.028207373013719915,0.02078598625957966,29.597417347069644,0.8518251502329093,0.0001
72,0.027926338957622646,0.021093514934182166,29.5144850891567,0.8515830647516683,0.0001
73,0.028278735168278217,0.021513036265969277,29.545631649284154,0.8517124299474647,0.0001
74,0.028160471813753248,0.020835312828421593,29.607368856670526,0.8528386356056645,0.0001
75,0.02774533286690712,0.020830038189888,29.577567649377677,0.8528726121398915,0.0001
76,0.02791259394027293,0.021111932396888734,29.562923975433982,0.851840681380134,0.0001
77,0.02777257613837719,0.020847678929567338,29.593625027692593,0.8516316145335725,0.0001
78,0.0279228157363832,0.020674419403076173,29.64510231557215,0.8542339526582149,0.0001
79,0.027813893565908073,0.02077859602868557,29.64038591659476,0.8530734365150379,0.0001
80,0.0275234979391098,0.021357444673776628,29.552538475780107,0.8514772398704299,0.0001
81,0.027454435704275967,0.020592321082949637,29.683369413534365,0.8545437671569232,0.0001
82,0.02800076280720532,0.02077079564332962,29.647836326642032,0.8541014171834016,0.0001
83,0.027962975818663836,0.02044853791594505,29.713225902965227,0.8546485957184256,0.0001
84,0.027737061996012925,0.02108929753303528,29.602456059662735,0.8526155187707278,0.0001
85,0.02794090224429965,0.02056598849594593,29.680464174190973,0.854221167927317,0.0001
86,0.02789563304744661,0.021112917363643645,29.604338866237896,0.8536698594634136,0.0001
87,0.02766092267818749,0.02089778333902359,29.6728470634487,0.8555744082530339,0.0001
88,0.02770737634040415,0.020594536140561105,29.656190764542135,0.8533737915170617,0.0001
89,0.027599343974143268,0.020426031947135926,29.742469413805754,0.8551885439307849,0.0001
90,0.027940323473885656,0.020956691727042197,29.65254342736826,0.85474167503396,0.0001
91,0.02784152499400079,0.02066141664981842,29.688832490572253,0.8542329419085787,0.0001
92,0.027903887080028653,0.022943291068077087,29.314251712734336,0.8544036715000288,0.0001
93,0.027903472417965532,0.020417276956140994,29.75242852983063,0.8550157041699602,0.0001
94,0.027604844681918622,0.02051013857126236,29.7166583153366,0.8547806411951704,0.0001
95,0.027842377638444306,0.020467993430793287,29.706785958658134,0.854631851688116,0.0001
96,0.02759947438724339,0.020355106517672538,29.758382389277937,0.855926435949591,0.0001
97,0.027637054147198796,0.02051069401204586,29.720086400180634,0.8555161137390049,0.0001
98,0.027430794490501283,0.020701495558023454,29.69303864817183,0.8547000289969645,0.0001
99,0.02746295596472919,0.02062097452580929,29.68715023033736,0.8545785319211884,0.0001
100,0.027205718941986562,0.02096487134695053,29.69900595701257,0.855598734656516,0.0001
101,0.027928165635094048,0.02076295781880617,29.726260585835412,0.8551508676053373,0.0001
102,0.02787795128300786,0.020595061406493188,29.70421371972942,0.8540342583943386,0.0001
103,0.02763526204042137,0.020437497086822985,29.72388419073331,0.854994163661717,0.0001
104,0.027601692881435155,0.020544718578457834,29.727335458890895,0.8557294163661904,0.0001
105,0.027715350156649946,0.020326314494013786,29.77973721640625,0.8561934844352745,0.0001
106,0.02748998417519033,0.020415288396179676,29.748762878749528,0.8562437418914628,0.0001
107,0.027824964812025427,0.02041684128344059,29.725042480687232,0.8549284875642797,0.0001
108,0.027596588861197233,0.020473665930330752,29.734261091907577,0.8549416227892894,0.0001
109,0.02762407647445798,0.02017783261835575,29.820546719543408,0.8572911568358572,0.0001
110,0.027434475533664227,0.02029960826039314,29.76304981325893,0.8563563099837121,0.0001
111,0.027086245249956845,0.020411068014800547,29.75516360228349,0.8551965628082939,0.0001
112,0.027287324843928217,0.020311430655419828,29.78000215622955,0.8557572004325047,0.0001
113,0.02728578934445977,0.020218011923134327,29.79904617738935,0.8559972770100893,0.0001
114,0.027124946685507894,0.020211629942059516,29.80692507825514,0.8563982151167167,0.0001
115,0.02749247838743031,0.020436163432896136,29.75889892621448,0.8570541422512885,0.0001
116,0.027147063128650187,0.020219342596828938,29.82753983860119,0.8564847443755305,0.0001
117,0.027559981979429722,0.020179251953959466,29.84474778897867,0.8565749946087731,0.0001
118,0.027549957931041716,0.020284656807780264,29.8088100979056,0.8560641748237277,0.0001
119,0.02753062257543206,0.020834064297378063,29.690134646442438,0.8535513077541088,0.0001
120,0.027490661162883043,0.020287189073860644,29.799792158089502,0.8557294984228079,0.0001
121,0.027556499103084206,0.020536023750901224,29.748718788115333,0.854934949267473,0.0001
122,0.027435520198196173,0.02007926069200039,29.844278006369972,0.856517996057305,0.0001
123,0.0270778426900506,0.020474455319344997,29.764515583294752,0.8561480925510493,0.0001
124,0.027381053986027838,0.02016280721873045,29.838031941503527,0.8572155733764492,0.0001
125,0.027404422145336865,0.020557045564055444,29.75217104824504,0.8563953879163536,0.0001
126,0.02763846382498741,0.020108273066580296,29.84258415252083,0.8582826183186409,0.0001
127,0.027236809181049468,0.02051473278552294,29.77129736855013,0.8568568212381076,0.0001
128,0.02723482101224363,0.02009141892194748,29.862716358823082,0.8571713339378315,0.0001
129,0.027490521278232337,0.020098058506846428,29.816365310970916,0.8577526808835675,0.0001
130,0.027289244057610632,0.020325113087892532,29.800869087696373,0.8564774181064065,0.0001
131,0.027279045935720204,0.020045752823352813,29.83591076479745,0.857565286973966,0.0001
132,0.026872687516734006,0.02004383485764265,29.879186023251442,0.8575850444871873,0.0001
133,0.02719953511841595,0.02003741580992937,29.877165773858998,0.8582803299201223,0.0001
134,0.027206491474062205,0.020240947790443897,29.846171906685054,0.8572131194381385,0.0001
135,0.026996406614780425,0.020042899623513223,29.83369640246217,0.8577445839167858,0.0001
136,0.027491079373285175,0.0200181158259511,29.835739958300763,0.8568638111335716,0.0001
137,0.02707552765496075,0.020942365936934947,29.71491486447737,0.8559991471002611,0.0001
138,0.027424310613423587,0.02001408822834492,29.87230517115818,0.857974327630439,0.0001
139,0.027140426775440575,0.02044104766100645,29.80706515403449,0.8568815058213456,0.0001
140,0.02719532632268965,0.02012920528650284,29.868137986825378,0.8576541170264658,0.0001
141,0.02701937315054238,0.020289604552090168,29.87259745550137,0.8576889516939221,0.0001
142,0.027188282757997513,0.01994933094829321,29.884422448213048,0.8577952307009585,0.0001
143,0.027149194460362194,0.02015650738030672,29.855249250701696,0.8569204707227038,0.0001
144,0.027352329101413487,0.02014087401330471,29.855184081885813,0.8564940002715046,0.0001
145,0.027324784733355045,0.01996432859450579,29.919699171795173,0.8581228789234745,0.0001
146,0.02723100170493126,0.020078016445040703,29.85865080788249,0.8567134744811978,0.0001
147,0.02708554659038782,0.0200603935867548,29.88983452970918,0.8573840671844601,0.0001
148,0.026925972495228052,0.02013565171509981,29.843913897147218,0.8578252704831542,0.0001
149,0.027240048982203006,0.02017893362790346,29.84974344140587,0.8571324383498059,0.0001
150,0.02704850315116346,0.02068636268377304,29.785554330323198,0.8538651300494731,0.0001
151,0.027112556314095856,0.020846253633499144,29.778015389584834,0.8568495744905013,0.0001
152,0.02741815658286214,0.02012280933558941,29.891353006999463,0.857685963463893,0.0001
153,0.02723093530163169,0.020196988061070443,29.82334081203761,0.8582767725729346,0.0001
154,0.027267655609175562,0.019982572458684445,29.8846237360167,0.857681634466932,0.0001
155,0.02699164644815028,0.019981417059898376,29.917737256266776,0.8580533502983831,0.0001
156,0.027024771803990006,0.01993957404047251,29.916463871052986,0.8584011555424731,0.0001
157,0.02705187170766294,0.01998749505728483,29.891548365020277,0.8584079669823701,0.0001
158,0.02706080548465252,0.01996991876512766,29.951889683849874,0.8592063281523765,0.0001
159,0.026983002051711082,0.020081315375864505,29.853623009932427,0.8575077467997106,0.0001
160,0.027130467258393763,0.019803213700652123,29.98445922628136,0.8593335984799779,0.0001
161,0.027234551701694726,0.020144998282194137,29.881321555444554,0.8584060427567366,0.0001
162,0.027376684146001935,0.02036306019872427,29.884399792537874,0.8587813227342969,0.0001
163,0.02693593831732869,0.019775067269802094,29.930500198920107,0.8595702771447057,0.0001
164,0.027017443859949707,0.019908605515956877,29.897428774445622,0.8583718049610687,0.0001
165,0.027210043584927915,0.019862339086830615,29.916063209287625,0.8589270756552085,0.0001
166,0.02718762829899788,0.019996731914579867,29.910318664087775,0.8585764691089821,0.0001
167,0.02723354644142091,0.02012561969459057,29.879126690689116,0.8578927535672871,0.0001
168,0.02690037786960602,0.019973845779895784,29.88389074612267,0.8584039228283411,0.0001
169,0.026757795456796886,0.019798283092677595,29.913157375754167,0.858481137045626,0.0001
170,0.027515023853629826,0.019762874580919743,29.96901303282369,0.8592381168387236,0.0001
171,0.026980583257973194,0.019988316856324673,29.898309022099607,0.8584598788921738,0.0001
172,0.026947260536253452,0.019905390031635762,29.924971356382315,0.8585053549048769,0.0001
173,0.027042374396696687,0.020489419996738433,29.828747479320384,0.858754235820167,0.0001
174,0.026828869869932534,0.02006476614624262,29.869784427235523,0.8569471290285096,0.0001
175,0.026782837267965078,0.0199145233258605,29.923964767543417,0.8589668740613481,0.0001
176,0.0268065981939435,0.02001153789460659,29.944837492172564,0.8599342119255038,0.0001
177,0.026745686894282698,0.019806353747844695,29.988110120248137,0.8594450685245674,0.0001
178,0.026936463806778194,0.020123035274446012,29.910955369034127,0.858232066565393,0.0001
179,0.026781003214418887,0.01987898666411638,29.94668792139052,0.8589290022308849,0.0001
180,0.026985725183039905,0.020285581611096858,29.957813048917437,0.8599072331797981,0.0001
181,0.027161321667954326,0.019824804924428462,29.959077649322506,0.8592242052458194,0.0001
182,0.027037799498066305,0.019734601862728594,29.999634023594155,0.8596861301471067,0.0001
183,0.026828736551105976,0.019985911808907984,29.852556570382678,0.8582345647202543,0.0001
184,0.026865313053131102,0.01980312205851078,29.934899970765713,0.8587294588987593,0.0001
185,0.027001489475369452,0.01972091607749462,30.007117093531257,0.8598411621440034,0.0001
186,0.02688509347848594,0.01963417585939169,30.022513190878186,0.8600955463987681,0.0001
187,0.027288893861696126,0.020345761440694332,29.903393860559607,0.8593251970661354,0.0001
188,0.02695477261207998,0.019853189960122107,29.960460286214005,0.859315144463622,0.0001
189,0.026554153747856617,0.0197772566229105,29.967614225062853,0.8594679709147496,0.0001
190,0.026740129748359324,0.019756772369146348,29.962956619086192,0.8595092239725854,0.0001
191,0.02707383969798684,0.01987035870552063,29.904937740828643,0.8584420403712579,0.0001
192,0.026761908493936063,0.01975590195506811,29.966931295355852,0.8590658888355976,0.0001
193,0.02689169223420322,0.0200550040230155,29.93683335156161,0.8576929643922219,0.0001
194,0.026707822233438493,0.019772266782820225,30.019701174134717,0.8603583028548103,0.0001
195,0.027121923733502626,0.019832488521933554,29.955950666522398,0.8593332599354213,0.0001
196,0.027062034476548435,0.019855440221726896,29.972022536760853,0.8593171353153799,0.0001
197,0.026820283085107803,0.020080328360199927,29.91856298758961,0.8584695352570424,0.0001
198,0.026660620123147964,0.02002518717199564,29.89080817832747,0.8578348138773702,0.0001
199,0.026924389135092496,0.019868415780365467,29.964259676029656,0.8595585878288408,0.0001
200,0.02690254312939942,0.019781851954758168,29.985730805379184,0.8604346901807176,0.0001
201,0.026453881468623878,0.019530650414526462,30.01587890717898,0.8608042582869746,1e-05
202,0.02653720835223794,0.019501925632357597,30.037554477509143,0.8608225653215854,1e-05
203,0.026533180605620144,0.01950927171856165,30.027676310762182,0.8607333892205966,1e-05
204,0.026813161289319397,0.019540140777826308,30.020458765116484,0.8606467354159786,1e-05
205,0.026164897088892757,0.019493756256997584,30.047871706820366,0.8609784474288208,1e-05
206,0.026334029659628867,0.019515867345035076,30.05273875334121,0.8607274134851781,1e-05
207,0.026386848986148834,0.01946357823908329,30.056487831389553,0.8610067870900865,1e-05
208,0.026286247465759516,0.01947778631001711,30.048707427181615,0.8611831680236136,1e-05
209,0.02663402526639402,0.019544409215450288,30.03497081237945,0.8608187877277274,1e-05
210,0.02650548467412591,0.019501065090298652,30.04306315052083,0.8608155763372928,1e-05
211,0.026494049485772848,0.01952234599739313,30.021785313651367,0.8608204569792346,1e-05
212,0.026521712690591812,0.019453362189233304,30.065040496400513,0.8612325541924127,1e-05
213,0.026621111752465367,0.01948321219533682,30.045154296892537,0.8610531729649473,1e-05
214,0.026818142561241983,0.01953220497816801,30.039934630921277,0.860662414334701,1e-05
215,0.026575223272666336,0.01950483340770006,30.0565315182787,0.8608286375432153,1e-05
216,0.026527507090941073,0.01945729646831751,30.071763549944546,0.8612369298984687,1e-05
217,0.02669424744322896,0.019486815482378007,30.047299840030394,0.8609046072297135,1e-05
218,0.026519351350143553,0.019501950405538083,30.061657973282706,0.8609173928929261,1e-05
219,0.02639958298765123,0.019443250633776187,30.071499599421088,0.8611038406695458,1e-05
220,0.026573238819837572,0.019502753764390944,30.045788699707337,0.8609166968914919,1e-05
221,0.026193926827982068,0.01947812158614397,30.05546020436981,0.8610575876208003,1e-05
222,0.02624071086756885,0.019509935565292836,30.03985389998117,0.860663189329024,1e-05
223,0.02660574086010456,0.01949155703186989,30.042106425504528,0.8609817753239082,1e-05
224,0.026652969690039753,0.019441614858806133,30.066552379355336,0.8613100600480585,1e-05
225,0.02640687592327595,0.01946782600134611,30.060535962561023,0.8607907100547745,1e-05
226,0.02622434821911156,0.019461182318627833,30.060854573033993,0.8609779733358959,1e-05
227,0.026271296413615346,0.019480950385332107,30.04932026944558,0.8611519495964002,1e-05
